_^was^too^pessimistic^about	0.03011
ground^that^_	0.03011
ground^that^_^was	0.03011
ground^that^_^was^too	0.03011
on^the^ground^that^_	0.03011
that^_^was^too	0.03011
that^_^was^too^pessimistic	0.03011
the^ground^that^_	0.03011
the^ground^that^_^was	0.03011
R=expected.3	0.03012
R~superior	0.03013
R=disclosed.1	0.03016
R=ad.5	0.03017
R~statutory	0.03017
_^plans^to^sell^the	0.03017
R=session.5	0.03022
R=throughout.3	0.03022
R~0000.0	0.03022
L=changes.1	0.03024
L=specific.2	0.03024
_^was^prepared	0.03024
_^was^prepared^to	0.03024
_^was^prepared^to^make	0.03024
changes^_^was	0.03024
changes^_^was^prepared	0.03024
changes^_^was^prepared^to	0.03024
specific^changes^_	0.03024
specific^changes^_^was	0.03024
specific^changes^_^was^prepared	0.03024
up^with^specific^changes^_	0.03024
with^specific^changes^_	0.03024
with^specific^changes^_^was	0.03024
R~part	0.03025
R=negotiating.2	0.03034
R~p.m.	0.03034
_^is^negotiating	0.03034
,^_^sold	0.03035
0000^,^_^sold	0.03035
NE^said^_^plans^to	0.03035
Although^_^has	0.03038
Although^_^has^opened	0.03038
Although^_^has^opened^a	0.03038
L=drives.1	0.03038
R=faster.2	0.03038
R=opened.2	0.03038
_^down^faster	0.03038
_^down^faster^,	0.03038
_^down^faster^,^he	0.03038
_^has^opened	0.03038
_^has^opened^a	0.03038
_^has^opened^a^NE	0.03038
and^drives^_	0.03038
and^drives^_^down	0.03038
and^drives^_^down^faster	0.03038
drives^_^down	0.03038
drives^_^down^faster	0.03038
drives^_^down^faster^,	0.03038
dropping^sooner^and^drives^_	0.03038
sooner^and^drives^_	0.03038
sooner^and^drives^_^down	0.03038
R=provides.2	0.03039
_^also^provides	0.03039
_^down^.	0.03046
L=feels.1	0.03049
R=functioned.2	0.03049
R~functioned	0.03049
_^``^functioned	0.03049
_^``^functioned^NE	0.03049
_^``^functioned^NE^during	0.03049
feels^_^``	0.03049
feels^_^``^functioned	0.03049
feels^_^``^functioned^NE	0.03049
market^still^feels^_	0.03049
market^still^feels^_^``	0.03049
still^feels^_	0.03049
still^feels^_^``	0.03049
still^feels^_^``^functioned	0.03049
the^market^still^feels^_	0.03049
,^_^has^been^the	0.03051
R=apple.4	0.03051
_^has^been^the	0.03051
_^has^been^the^apple	0.03051
than^00^years^,^_	0.03051
years^,^_^has^been	0.03051
_^does^in	0.03053
_^does^in^NE	0.03053
_^does^in^NE^.	0.03053
having^the^same^impact^_	0.03053
impact^_^does	0.03053
impact^_^does^in	0.03053
impact^_^does^in^NE	0.03053
same^impact^_	0.03053
same^impact^_^does	0.03053
same^impact^_^does^in	0.03053
the^same^impact^_	0.03053
the^same^impact^_^does	0.03053
,^_^has^not^pin-pointed	0.03055
R=pin-pointed.3	0.03055
R=projects.5	0.03055
R=specific.4	0.03055
R~pin-pointed	0.03055
Unlike^other^companies^,^_	0.03055
_^has^not^pin-pointed	0.03055
_^has^not^pin-pointed^specific	0.03055
companies^,^_^has	0.03055
companies^,^_^has^not	0.03055
other^companies^,^_	0.03055
other^companies^,^_^has	0.03055
NE^because^_	0.03057
R=acquisition.5	0.03057
_^completed^the	0.03062
R=about.5	0.03067
R=discussing.2	0.03068
R~discussing	0.03068
L=along.2	0.03071
along^with^_	0.03071
along^with^_^.	0.03071
criminal^network^along^with^_	0.03071
network^along^with^_	0.03071
network^along^with^_^.	0.03071
00/00^_^became	0.03073
00/00^_^became^,	0.03073
00/00^_^became^,^on	0.03073
Instead^of^00/00^_	0.03073
Instead^of^00/00^_^became	0.03073
L=00/00.1	0.03073
_^became^,	0.03073
_^became^,^on	0.03073
_^became^,^on^paper	0.03073
of^00/00^_	0.03073
of^00/00^_^became	0.03073
of^00/00^_^became^,	0.03073
R~0.000	0.03074
R=hinted.1	0.03076
R=weekend.4	0.03076
_^hinted^over	0.03076
_^hinted^over^the	0.03076
_^hinted^over^the^weekend	0.03076
NE^that^_^will^pay	0.03081
R=farmers.4	0.03081
R~state-plan	0.03081
_^will^pay^NE^farmers	0.03081
announcing^in^NE^that^_	0.03081
in^NE^that^_^will	0.03081
that^_^will^pay	0.03081
that^_^will^pay^NE	0.03081
NE^said^_^plans	0.03083
,^_^was^offsetting	0.03084
,^_^was^offsetting^purchases	0.03084
In^other^words^,^_	0.03084
L=words.2	0.03084
R=offsetting.2	0.03084
R=purchases.3	0.03084
R~offsetting	0.03084
_^was^offsetting	0.03084
_^was^offsetting^purchases	0.03084
_^was^offsetting^purchases^of	0.03084
other^words^,^_	0.03084
other^words^,^_^was	0.03084
says^_^has	0.03084
words^,^_	0.03084
words^,^_^was	0.03084
words^,^_^was^offsetting	0.03084
R~planner	0.03085
find^_^,^''	0.03085
find^_^,^''^says	0.03085
going^to^find^_	0.03085
going^to^find^_^,	0.03085
not^going^to^find^_	0.03085
to^find^_^,^''	0.03085
R~affiliates	0.03087
,^_^can^be	0.03088
R~illegally	0.03088
R~trim	0.03090
,^agreed^to^release^_	0.03091
agreed^to^release^_	0.03091
agreed^to^release^_^.	0.03091
release^_^.	0.03091
to^release^_^.	0.03091
,^making^_^third-largest	0.03092
,^making^_^third-largest^in	0.03092
R=assets.5	0.03092
R=terms.3	0.03092
R=third-largest.1	0.03092
R~third-largest	0.03092
_^third-largest^in	0.03092
_^third-largest^in^terms	0.03092
_^third-largest^in^terms^of	0.03092
assets^,^making^_	0.03092
assets^,^making^_^third-largest	0.03092
making^_^third-largest	0.03092
making^_^third-largest^in	0.03092
making^_^third-largest^in^terms	0.03092
total^assets^,^making^_	0.03092
R~minivans	0.03098
R~trucks	0.03098
R~morally	0.03101
R~press	0.03101
,^_^might^once	0.03102
,^_^might^once^again	0.03102
R=behind.5	0.03102
R~competitor	0.03102
_^might^once	0.03102
_^might^once^again	0.03102
_^might^once^again^fall	0.03102
say^,^_^might	0.03102
say^,^_^might^once	0.03102
they^say^,^_^might	0.03102
R=their.2	0.03103
GM^confirmed^_	0.03105
GM^confirmed^_^received	0.03105
GM^confirmed^_^received^NE	0.03105
L=GM.2	0.03105
L=confirmed.1	0.03105
R=antitrust.3	0.03105
_^received^NE^antitrust	0.03105
_^received^NE^antitrust^clearance	0.03105
confirmed^_^received	0.03105
confirmed^_^received^NE	0.03105
confirmed^_^received^NE^antitrust	0.03105
L=grant.1	0.03106
L=rules.2	0.03106
NE^refused^to^grant^_	0.03106
grant^_^.	0.03106
lawsuits^while^_	0.03106
refused^to^grant^_	0.03106
refused^to^grant^_^.	0.03106
to^grant^_	0.03106
to^grant^_^.	0.03106
_^began^in	0.03107
R=reached.1	0.03113
R~space	0.03113
,^but^_^is^only	0.03116
R~defective	0.03116
_^is^only^a	0.03116
_^is^only^a^piece	0.03116
but^_^is^only	0.03116
but^_^is^only^a	0.03116
program^trading^,^but^_	0.03116
trading^,^but^_	0.03116
trading^,^but^_^is	0.03116
R~insurance	0.03118
It^said^_	0.03121
L=It.2	0.03121
L=what.1	0.03125
_^to^NE^for	0.03128
_^to^NE^for^sale	0.03128
and^licensed^_	0.03128
and^licensed^_^to	0.03128
and^licensed^_^to^NE	0.03128
drug^and^licensed^_	0.03128
drug^and^licensed^_^to	0.03128
licensed^_^to^NE^for	0.03128
the^drug^and^licensed^_	0.03128
_^gives^the	0.03130
's^commercial^endorsements^,^_	0.03132
,^_^appears^to	0.03132
,^_^appears^to^be	0.03132
L=endorsements.2	0.03132
R~affections	0.03132
_^appears^to^be^building	0.03132
commercial^endorsements^,^_	0.03132
commercial^endorsements^,^_^appears	0.03132
endorsements^,^_	0.03132
endorsements^,^_^appears	0.03132
endorsements^,^_^appears^to	0.03132
R~double	0.03138
R~increasing	0.03140
I^think^_^is^on	0.03148
_^is^on^the^way	0.03148
think^_^is^on	0.03148
think^_^is^on^the	0.03148
R~headed	0.03149
R=....4	0.03156
L=flips.1	0.03159
R=request.5	0.03159
R=second.2	0.03159
R~recycling	0.03159
_^to^second	0.03159
_^to^second^.	0.03159
_^was^introduced	0.03159
_^was^introduced^``	0.03159
_^was^introduced^``^by	0.03159
a^groundball^and^flips^_	0.03159
and^flips^_	0.03159
and^flips^_^to	0.03159
and^flips^_^to^second	0.03159
flips^_^to	0.03159
flips^_^to^second	0.03159
flips^_^to^second^.	0.03159
groundball^and^flips^_	0.03159
groundball^and^flips^_^to	0.03159
itself^noted^that^_	0.03159
itself^noted^that^_^was	0.03159
legislation^itself^noted^that^_	0.03159
noted^that^_^was	0.03159
noted^that^_^was^introduced	0.03159
that^_^was^introduced	0.03159
that^_^was^introduced^``	0.03159
R=yesterday.2	0.03161
R~date	0.03161
company^said^_^has	0.03163
expected^to^pass^_	0.03164
expected^to^pass^_^.	0.03164
is^expected^to^pass^_	0.03164
L=0.0.2	0.03166
L=conforming.1	0.03166
R=contemporary.4	0.03166
R~contemporary	0.03166
R~realities	0.03166
_^more^closely	0.03166
_^more^closely^to	0.03166
_^more^closely^to^contemporary	0.03166
by^conforming^_	0.03166
by^conforming^_^more	0.03166
by^conforming^_^more^closely	0.03166
conforming^_^more	0.03166
conforming^_^more^closely	0.03166
conforming^_^more^closely^to	0.03166
law^}^by^conforming^_	0.03166
}^by^conforming^_	0.03166
}^by^conforming^_^more	0.03166
_^does^not^have	0.03167
,^not^retreating^from^_	0.03171
L=retreating.2	0.03171
not^retreating^from^_	0.03171
not^retreating^from^_^.	0.03171
retreating^from^_	0.03171
retreating^from^_^.	0.03171
R=sales.4	0.03174
,^after^_	0.03175
,^after^_^emerges	0.03175
,^after^_^emerges^from	0.03175
NE^,^after^_	0.03175
NE^,^after^_^emerges	0.03175
NE^NE^,^after^_	0.03175
R=bankruptcy.3	0.03175
R=emerges.1	0.03175
R=proceedings.4	0.03175
R~emerges	0.03175
_^emerges^from	0.03175
_^emerges^from^bankruptcy	0.03175
_^emerges^from^bankruptcy^proceedings	0.03175
after^_^emerges	0.03175
after^_^emerges^from	0.03175
after^_^emerges^from^bankruptcy	0.03175
R=anymore.1	0.03176
R~anymore	0.03176
R~issued	0.03176
take^_^anymore	0.03176
,^said^_^may	0.03178
_^planned^to^acquire	0.03178
_^planned^to^acquire^NE	0.03178
announced^that^_^planned	0.03178
announced^that^_^planned^to	0.03178
first^announced^that^_	0.03178
first^announced^that^_^planned	0.03178
it^first^announced^that^_	0.03178
that^_^planned^to^acquire	0.03178
,^which^_^acquired	0.03180
,^which^_^acquired^in	0.03180
NE^brand^,^which^_	0.03180
R=along.4	0.03180
_^acquired^in	0.03180
_^acquired^in^0000	0.03180
_^acquired^in^0000^along	0.03180
brand^,^which^_	0.03180
brand^,^which^_^acquired	0.03180
which^_^acquired	0.03180
which^_^acquired^in	0.03180
which^_^acquired^in^0000	0.03180
L=confirm.1	0.03181
can^confirm^_	0.03181
can^confirm^_^.	0.03181
can^confirm^_^.^''	0.03181
confirm^_^.	0.03181
confirm^_^.^''	0.03181
no^one^can^confirm^_	0.03181
one^can^confirm^_	0.03181
one^can^confirm^_^.	0.03181
L=sew.1	0.03185
R~curb	0.03185
R~professor	0.03185
_^``^will	0.03185
_^``^will^just	0.03185
_^``^will^just^find	0.03185
_^will^sell	0.03185
and^sew^_	0.03185
and^sew^_^up	0.03185
and^sew^_^up^,	0.03185
do^_^``	0.03185
do^_^``^will	0.03185
do^_^``^will^just	0.03185
region^and^sew^_	0.03185
region^and^sew^_^up	0.03185
said^_^will^sell	0.03185
sew^_^up	0.03185
sew^_^up^,	0.03185
sew^_^up^,^''	0.03185
still^want^to^do^_	0.03185
the^region^and^sew^_	0.03185
to^do^_^``	0.03185
to^do^_^``^will	0.03185
want^to^do^_	0.03185
want^to^do^_^``	0.03185
L=licensed.1	0.03186
licensed^_^to	0.03186
licensed^_^to^NE	0.03186
R=offers.3	0.03188
,^_^inspired	0.03194
,^_^inspired^little	0.03194
,^_^inspired^little^more	0.03194
L=voluntary.2	0.03194
R=inspired.1	0.03194
R=introduce.2	0.03194
R=jokes.5	0.03194
R~discount	0.03194
R~inspired	0.03194
R~jokes	0.03194
_^inspired^little	0.03194
_^inspired^little^more	0.03194
_^inspired^little^more^than	0.03194
_^will^introduce	0.03194
compliance^voluntary^,^_	0.03194
compliance^voluntary^,^_^inspired	0.03194
made^compliance^voluntary^,^_	0.03194
voluntary^,^_	0.03194
voluntary^,^_^inspired	0.03194
voluntary^,^_^inspired^little	0.03194
L=previously.2	0.03205
previously^said^_	0.03205
_^would^have^been^interested	0.03211
over^the^weekend^that^_	0.03211
that^_^would^have	0.03211
that^_^would^have^been	0.03211
the^weekend^that^_^would	0.03211
weekend^that^_^would	0.03211
weekend^that^_^would^have	0.03211
R~example	0.03213
made^_^the	0.03215
,^_^would^remain	0.03216
,^_^would^remain^in	0.03216
.^NE^time^,^_	0.03216
NE^time^,^_	0.03216
NE^time^,^_^would	0.03216
R~0;00	0.03216
R~p.m	0.03216
_^would^remain^in	0.03216
_^would^remain^in^effect	0.03216
time^,^_^would	0.03216
time^,^_^would^remain	0.03216
NE^NE^said^_^expects	0.03217
R~option	0.03220
ill^to^take^_	0.03225
ill^to^take^_^.	0.03225
take^_^.	0.03225
to^take^_^.	0.03225
too^ill^to^take^_	0.03225
R=cash.5	0.03227
R=enables.1	0.03230
R~enables	0.03230
R~mind	0.03230
R~viewpoint	0.03230
_^enables^you	0.03230
_^enables^you^to	0.03230
_^enables^you^to^hear	0.03230
a^democracy^is^that^_	0.03230
democracy^is^that^_	0.03230
democracy^is^that^_^enables	0.03230
is^that^_^enables	0.03230
is^that^_^enables^you	0.03230
that^_^enables	0.03230
that^_^enables^you	0.03230
that^_^enables^you^to	0.03230
L=cancel.1	0.03231
cancel^_^.	0.03231
immediate^plans^to^cancel^_	0.03231
plans^to^cancel^_	0.03231
plans^to^cancel^_^.	0.03231
to^cancel^_	0.03231
to^cancel^_^.	0.03231
L=governing.1	0.03232
_^,^''^the	0.03232
_^,^''^the^NE	0.03232
and^the^rules^governing^_	0.03232
governing^_^,	0.03232
governing^_^,^''	0.03232
governing^_^,^''^the	0.03232
rules^governing^_	0.03232
rules^governing^_^,	0.03232
rules^governing^_^,^''	0.03232
the^rules^governing^_	0.03232
the^rules^governing^_^,	0.03232
But^_^says	0.03243
But^_^says^that	0.03243
But^_^says^that^rapid	0.03243
R=rapid.3	0.03243
R=rate.4	0.03243
R~rapid	0.03243
R~soaring	0.03243
_^says^that^rapid	0.03243
_^says^that^rapid^rate	0.03243
R=ordered.1	0.03244
R~revised	0.03245
L=him.1	0.03247
R=other.2	0.03247
R=sale.3	0.03247
as^he^does^behind^_	0.03251
behind^_^.	0.03251
does^behind^_	0.03251
does^behind^_^.	0.03251
he^does^behind^_	0.03251
he^does^behind^_^.	0.03251
L~It	0.03254
R=back.3	0.03256
R=because.3	0.03256
R~widget	0.03262
L=prescribe.1	0.03264
NE^doctors^also^prescribe^_	0.03264
R=bladder.4	0.03264
R=kidney.2	0.03264
R~bladder	0.03264
R~duodenal	0.03264
R~hemorrhoids	0.03264
R~ulcers	0.03264
R~urethra	0.03264
_^for^kidney	0.03264
_^for^kidney^,	0.03264
_^for^kidney^,^bladder	0.03264
also^prescribe^_	0.03264
also^prescribe^_^for	0.03264
also^prescribe^_^for^kidney	0.03264
doctors^also^prescribe^_	0.03264
doctors^also^prescribe^_^for	0.03264
prescribe^_^for	0.03264
prescribe^_^for^kidney	0.03264
prescribe^_^for^kidney^,	0.03264
R=joint.3	0.03265
R~memory	0.03267
,^because^_^made	0.03272
,^because^_^made^people	0.03272
R=trapped.4	0.03272
R~trapped	0.03272
_^agreed^to^acquire	0.03272
_^made^people	0.03272
_^made^people^feel	0.03272
_^made^people^feel^trapped	0.03272
because^_^made	0.03272
because^_^made^people	0.03272
because^_^made^people^feel	0.03272
public^space^,^because^_	0.03272
said^_^agreed^to^acquire	0.03272
space^,^because^_	0.03272
space^,^because^_^made	0.03272
R=back.1	0.03275
R~goodwill	0.03275
L=exposed.2	0.03276
R=ago.5	0.03276
_^more^than	0.03276
_^more^than^00	0.03276
_^more^than^00^years	0.03276
exposed^to^_	0.03276
exposed^to^_^more	0.03276
exposed^to^_^more^than	0.03276
of^workers^exposed^to^_	0.03276
to^_^more	0.03276
to^_^more^than	0.03276
to^_^more^than^00	0.03276
workers^exposed^to^_	0.03276
workers^exposed^to^_^more	0.03276
R=spread.2	0.03281
R=thin.3	0.03281
R~spread	0.03281
R~thin	0.03281
_^was^spread	0.03281
_^was^spread^thin	0.03281
_^was^spread^thin^,	0.03281
at^that^_	0.03281
at^that^_^was	0.03281
at^that^_^was^spread	0.03281
but^even^at^that^_	0.03281
even^at^that^_	0.03281
even^at^that^_^was	0.03281
that^_^was^spread	0.03281
that^_^was^spread^thin	0.03281
R=francs.5	0.03286
_^is^to^offer^0,000	0.03286
L=dependent.2	0.03288
L=upon.1	0.03288
a^body^dependent^upon^_	0.03288
body^dependent^upon^_	0.03288
body^dependent^upon^_^.	0.03288
dependent^upon^_	0.03288
dependent^upon^_^.	0.03288
upon^_^.	0.03288
R=independent.4	0.03294
_^would^remain^an	0.03294
_^would^remain^an^independent	0.03294
bankruptcy^proceedings^under^which^_	0.03294
proceedings^under^which^_	0.03294
proceedings^under^which^_^would	0.03294
under^which^_^would^remain	0.03294
which^_^would^remain	0.03294
which^_^would^remain^an	0.03294
R=harder.1	0.03297
making^_^harder	0.03297
L=troublesome.2	0.03299
_^might^have^been	0.03299
_^might^have^been^in	0.03299
as^_^might	0.03299
as^_^might^have	0.03299
as^_^might^have^been	0.03299
as^troublesome^as^_	0.03299
as^troublesome^as^_^might	0.03299
not^as^troublesome^as^_	0.03299
troublesome^as^_	0.03299
troublesome^as^_^might	0.03299
troublesome^as^_^might^have	0.03299
_^to^NE^NE^.	0.03301
control^of^much^of^_	0.03301
much^of^_^to	0.03301
much^of^_^to^NE	0.03301
of^_^to^NE	0.03301
of^_^to^NE^NE	0.03301
of^much^of^_	0.03301
of^much^of^_^to	0.03301
R=drug.3	0.03302
R=users.4	0.03302
R~users	0.03302
_^has^more^drug	0.03302
_^has^more^drug^users	0.03302
L=studied.1	0.03305
R=caught.4	0.03305
R=merely.3	0.03305
R~caught	0.03305
R~evil	0.03305
R~labeled	0.03305
_^,^is^merely	0.03305
_^,^is^merely^caught	0.03305
academics^who^have^studied^_	0.03305
have^studied^_	0.03305
have^studied^_^,	0.03305
have^studied^_^,^is	0.03305
studied^_^,	0.03305
studied^_^,^is	0.03305
studied^_^,^is^merely	0.03305
who^have^studied^_	0.03305
who^have^studied^_^,	0.03305
R=seeking.2	0.03309
R~voice	0.03316
L=accommodate.1	0.03317
accommodate^_^.	0.03317
an^opportunity^to^accommodate^_	0.03317
opportunity^to^accommodate^_	0.03317
opportunity^to^accommodate^_^.	0.03317
to^accommodate^_	0.03317
to^accommodate^_^.	0.03317
,^_^has^consistently	0.03320
,^_^has^consistently^promised	0.03320
0^,^_	0.03320
0^,^_^has	0.03320
0^,^_^has^consistently	0.03320
NE^0^,^_	0.03320
NE^0^,^_^has	0.03320
R=consistently.2	0.03320
R=promised.3	0.03320
_^has^consistently	0.03320
_^has^consistently^promised	0.03320
_^has^consistently^promised^to	0.03320
protection^NE^0^,^_	0.03320
L=department.2	0.03323
department^said^_	0.03323
L=eliminate.1	0.03325
L=hardly.2	0.03325
_^to^a	0.03325
eliminate^_^.	0.03325
hardly^eliminate^_	0.03325
hardly^eliminate^_^.	0.03325
it^will^hardly^eliminate^_	0.03325
will^hardly^eliminate^_	0.03325
will^hardly^eliminate^_^.	0.03325
R=week.5	0.03327
R~ex-President	0.03327
R~gnawing	0.03327
R~inside-the-beltway	0.03327
_^has^also	0.03327
_^has^also^been	0.03327
_^has^also^been^a	0.03327
,^_^strictly	0.03328
,^_^strictly^restricts	0.03328
,^_^strictly^restricts^duty	0.03328
;^by^contrast^,^_	0.03328
L=contrast.2	0.03328
R=duty.3	0.03328
R=restricts.2	0.03328
R=strictly.1	0.03328
R~controllers	0.03328
R~discounting	0.03328
R~duty	0.03328
R~pilots	0.03328
R~traffic	0.03328
_^strictly^restricts	0.03328
_^strictly^restricts^duty	0.03328
_^strictly^restricts^duty^time	0.03328
by^contrast^,^_	0.03328
by^contrast^,^_^strictly	0.03328
contrast^,^_	0.03328
contrast^,^_^strictly	0.03328
contrast^,^_^strictly^restricts	0.03328
NE^also^said^_	0.03329
of^NE^_	0.03329
L=hinted.1	0.03332
R=file.2	0.03332
_^may^file	0.03332
_^may^file^for	0.03332
_^may^file^for^NE	0.03332
and^hinted^_	0.03332
and^hinted^_^may	0.03332
and^hinted^_^may^file	0.03332
hinted^_^may	0.03332
hinted^_^may^file	0.03332
hinted^_^may^file^for	0.03332
net^worth^and^hinted^_	0.03332
worth^and^hinted^_	0.03332
worth^and^hinted^_^may	0.03332
R=alternatives.3	0.03335
R~sources	0.03337
R~manage	0.03340
L=000.2	0.03343
R~technical	0.03350
R~selected	0.03352
_^noted^that	0.03352
_^noted^that^last	0.03352
_^noted^that^last^NE	0.03352
said^_^expects^to^post	0.03353
L=discuss.1	0.03357
L=groups.2	0.03357
R=ever.5	0.03357
R=largest.4	0.03357
_^may^be^the	0.03357
_^may^be^the^largest	0.03357
and^discuss^_	0.03357
and^discuss^_^.	0.03357
and^trade^groups^said^_	0.03357
discuss^_^.	0.03357
groups^said^_	0.03357
groups^said^_^may	0.03357
groups^said^_^may^be	0.03357
meet^and^discuss^_	0.03357
meet^and^discuss^_^.	0.03357
said^_^may^be	0.03357
said^_^may^be^the	0.03357
to^meet^and^discuss^_	0.03357
trade^groups^said^_	0.03357
trade^groups^said^_^may	0.03357
''^even^though^_	0.03359
''^even^though^_^would	0.03359
L=indicated.1	0.03359
R=bicameral.4	0.03359
R=neither.3	0.03359
R~bicameral	0.03359
R~imported	0.03359
R~presentation	0.03359
R~sought	0.03359
_^found^that	0.03359
_^found^that^of	0.03359
_^found^that^of^the	0.03359
_^would^require	0.03359
_^would^require^neither	0.03359
_^would^require^neither^bicameral	0.03359
adopted^''^even^though^_	0.03359
and^that^_^would	0.03359
even^though^_^would	0.03359
even^though^_^would^require	0.03359
though^_^would	0.03359
though^_^would^require	0.03359
though^_^would^require^neither	0.03359
R=more.4	0.03362
,^as^_	0.03365
_^is^about^law	0.03369
_^is^about^law^.	0.03369
as^_^is^about	0.03369
as^_^is^about^law	0.03369
as^much^as^_	0.03369
as^much^as^_^is	0.03369
much^as^_^is	0.03369
much^as^_^is^about	0.03369
politics^as^much^as^_	0.03369
companies^,^_	0.03370
L=weekend.2	0.03371
the^weekend^that^_	0.03371
weekend^that^_	0.03371
L=nor.2	0.03373
R=many.4	0.03375
R~low	0.03376
R~fulfill	0.03379
R~listed	0.03380
R=breaks.1	0.03382
R=prolonged.4	0.03382
R=sunlight.5	0.03382
R~prolonged	0.03382
R~sunlight	0.03382
While^_^breaks	0.03382
While^_^breaks^down	0.03382
While^_^breaks^down^in	0.03382
_^breaks^down	0.03382
_^breaks^down^in	0.03382
_^breaks^down^in^prolonged	0.03382
--^_^would^put	0.03383
--^_^would^put^the	0.03383
R=federal.4	0.03383
R~contraceptive	0.03383
_^would^put	0.03383
_^would^put^the	0.03383
_^would^put^the^federal	0.03383
early^next^year^--^_	0.03383
next^year^--^_	0.03383
next^year^--^_^would	0.03383
year^--^_	0.03383
year^--^_^would	0.03383
year^--^_^would^put	0.03383
If^_^promotes	0.03386
If^_^promotes^fashion	0.03386
If^_^promotes^fashion^too	0.03386
R=fashion.2	0.03386
R~alienating	0.03386
R~emphasizing	0.03386
R~old-line	0.03386
R~shop	0.03386
_^promotes^fashion	0.03386
_^promotes^fashion^too	0.03386
_^promotes^fashion^too^much	0.03386
L=yesterday.1	0.03387
said^yesterday^_	0.03387
R=during.4	0.03388
said^_^is^considering	0.03390
,^_^does	0.03393
,^_^does^not	0.03393
_^will^pay	0.03393
_^will^pay^NE	0.03393
,^but^that^_^does	0.03399
R=surplus.5	0.03399
_^does^not^have^the	0.03399
but^that^_^does	0.03399
but^that^_^does^not	0.03399
dividend^,^but^that^_	0.03399
that^_^does^not^have	0.03399
L=same.2	0.03401
;^_^would	0.03402
R~liabilities	0.03406
R~falls	0.03407
L=Some.2	0.03410
L=apply.1	0.03410
R=gouty.2	0.03410
R=joints.3	0.03410
R~gouty	0.03410
R~joints	0.03410
Some^apply^_	0.03410
Some^apply^_^to	0.03410
Some^apply^_^to^gouty	0.03410
_^to^gouty	0.03410
_^to^gouty^joints	0.03410
_^to^gouty^joints^.	0.03410
apply^_^to	0.03410
apply^_^to^gouty	0.03410
apply^_^to^gouty^joints	0.03410
R=begin.3	0.03414
NE^NE^said^_^agreed	0.03415
R~owes	0.03415
R~eliminated	0.03420
R~investigating	0.03421
R=faces.1	0.03422
L=countries.1	0.03428
R=watching.3	0.03428
R~copyrights	0.03428
R~failing	0.03428
R~intellectual-property	0.03428
_^is^closely	0.03428
_^is^closely^watching	0.03428
_^is^closely^watching^for	0.03428
a^list^of^countries^_	0.03428
countries^_^is	0.03428
countries^_^is^closely	0.03428
countries^_^is^closely^watching	0.03428
list^of^countries^_	0.03428
list^of^countries^_^is	0.03428
of^countries^_	0.03428
of^countries^_^is	0.03428
of^countries^_^is^closely	0.03428
;^_^recently	0.03432
;^_^recently^announced	0.03432
;^_^recently^announced^plans	0.03432
R=eliminate.5	0.03432
R~fiber-related	0.03432
_^recently^announced	0.03432
_^recently^announced^plans	0.03432
_^recently^announced^plans^to	0.03432
down^;^_	0.03432
down^;^_^recently	0.03432
down^;^_^recently^announced	0.03432
slimming^down^;^_	0.03432
slimming^down^;^_^recently	0.03432
still^slimming^down^;^_	0.03432
R~dynamic	0.03433
L=see.2	0.03440
R~advertisers	0.03445
R=rather.4	0.03447
_^the^NE	0.03447
_^the^NE^,	0.03447
_^the^NE^,^rather	0.03447
and^customers^still^call^_	0.03447
call^_^the^NE	0.03447
call^_^the^NE^,	0.03447
customers^still^call^_	0.03447
customers^still^call^_^the	0.03447
still^call^_	0.03447
still^call^_^the	0.03447
still^call^_^the^NE	0.03447
L=exacerbated.1	0.03448
exacerbated^_^.	0.03448
have^exacerbated^_	0.03448
have^exacerbated^_^.	0.03448
it^may^have^exacerbated^_	0.03448
may^have^exacerbated^_	0.03448
may^have^exacerbated^_^.	0.03448
L=0.2	0.03450
R=noted.1	0.03450
R=buy.3	0.03452
R=better.2	0.03454
R~economics	0.03454
_^is^better	0.03454
R~monetary	0.03455
R~dividends	0.03457
But^even^before^_	0.03458
But^even^before^_^begins	0.03458
R=begins.1	0.03458
R~anti-smoking	0.03458
R~drawing	0.03458
_^begins^,	0.03458
_^begins^,^the	0.03458
_^begins^,^the^campaign	0.03458
before^_^begins	0.03458
before^_^begins^,	0.03458
before^_^begins^,^the	0.03458
even^before^_	0.03458
even^before^_^begins	0.03458
even^before^_^begins^,	0.03458
R=temptation.5	0.03460
R~managements	0.03460
R~temptation	0.03460
_^said^that^the	0.03460
_^said^that^the^``	0.03460
I^have^been^taking^_	0.03465
L=taking.1	0.03465
R=daily.1	0.03465
_^daily^since	0.03465
_^daily^since^0000	0.03465
_^daily^since^0000^.	0.03465
been^taking^_	0.03465
been^taking^_^daily	0.03465
been^taking^_^daily^since	0.03465
have^been^taking^_	0.03465
have^been^taking^_^daily	0.03465
taking^_^daily	0.03465
taking^_^daily^since	0.03465
taking^_^daily^since^0000	0.03465
R=calls.1	0.03473
R=years.5	0.03473
what^_^calls	0.03473
R=often.5	0.03481
,^_^would^set	0.03483
,^_^would^set^off	0.03483
NE^,^_^would	0.03483
NE^,^_^would^set	0.03483
_^would^set	0.03483
_^would^set^off	0.03483
_^would^set^off^a	0.03483
interest^outside^NE^,^_	0.03483
outside^NE^,^_	0.03483
outside^NE^,^_^would	0.03483
L=Paribas.2	0.03484
Paribas^says^_	0.03484
Paribas^says^_^will	0.03484
